endpoint,year,session_key,manifest_status,manifest_record_count,manifest_output_path,file_exists,file_path,file_row_count,row_count_delta,reconciliation_status,issue_type,notes
drivers,2025,10006.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10006.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10006.jsonl,20.0,0.0,matched,none,
drivers,2025,10014.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10014.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10014.jsonl,20.0,0.0,matched,none,
drivers,2025,10022.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10022.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10022.jsonl,20.0,0.0,matched,none,
drivers,2025,10028.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10028.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10028.jsonl,20.0,0.0,matched,none,
drivers,2025,10033.0,success,20,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10033.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10033.jsonl,20.0,0.0,matched,none,
laps,2023,7779.0,success,945,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7779.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7779.jsonl,945.0,0.0,matched,none,
laps,2023,7787.0,success,1006,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7787.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7787.jsonl,1006.0,0.0,matched,none,
laps,2023,7953.0,success,1058,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7953.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7953.jsonl,1058.0,0.0,matched,none,
laps,2023,9069.0,success,309,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9069.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9069.jsonl,309.0,0.0,matched,none,
laps,2023,9070.0,success,963,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9070.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9070.jsonl,963.0,0.0,matched,none,
laps,2023,9078.0,success,1139,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9078.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9078.jsonl,1139.0,0.0,matched,none,
laps,2023,9094.0,success,1516,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9094.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9094.jsonl,1516.0,0.0,matched,none,
laps,2023,9102.0,success,1312,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9102.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9102.jsonl,1312.0,0.0,matched,none,
laps,2023,9110.0,success,1318,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9110.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9110.jsonl,1318.0,0.0,matched,none,
laps,2023,9117.0,success,480,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9117.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9117.jsonl,480.0,0.0,matched,none,
laps,2023,9118.0,success,1355,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9118.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9118.jsonl,1355.0,0.0,matched,none,
laps,2023,9126.0,success,974,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9126.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9126.jsonl,974.0,0.0,matched,none,
laps,2023,9133.0,success,1255,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9133.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9133.jsonl,1255.0,0.0,matched,none,
laps,2023,9140.0,success,210,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9140.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9140.jsonl,210.0,0.0,matched,none,
laps,2023,9141.0,success,817,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9141.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9141.jsonl,817.0,0.0,matched,none,
laps,2023,9149.0,success,1344,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9149.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9149.jsonl,1344.0,0.0,matched,none,
laps,2023,9157.0,success,968,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9157.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9157.jsonl,968.0,0.0,matched,none,
laps,2023,9165.0,success,1091,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9165.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9165.jsonl,1091.0,0.0,matched,none,
laps,2023,9173.0,success,886,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9173.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9173.jsonl,886.0,0.0,matched,none,
laps,2023,9181.0,success,1286,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9181.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9181.jsonl,1286.0,0.0,matched,none,
laps,2023,9189.0,success,949,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9189.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9189.jsonl,949.0,0.0,matched,none,
laps,2023,9197.0,success,1159,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9197.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9197.jsonl,1159.0,0.0,matched,none,
laps,2023,9204.0,success,480,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9204.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9204.jsonl,480.0,0.0,matched,none,
laps,2023,9205.0,success,1112,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9205.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9205.jsonl,1112.0,0.0,matched,none,
laps,2023,9212.0,success,379,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9212.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9212.jsonl,379.0,0.0,matched,none,
laps,2023,9213.0,success,1017,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9213.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9213.jsonl,1017.0,0.0,matched,none,
laps,2023,9220.0,success,323,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9220.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9220.jsonl,323.0,0.0,matched,none,
laps,2023,9221.0,success,1009,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9221.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9221.jsonl,1009.0,0.0,matched,none,
laps,2024,9472.0,success,1129,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9472.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9472.jsonl,1129.0,0.0,matched,none,
laps,2024,9480.0,success,902,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9480.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9480.jsonl,902.0,0.0,matched,none,
laps,2024,9488.0,success,998,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9488.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9488.jsonl,998.0,0.0,matched,none,
laps,2024,9496.0,success,908,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9496.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9496.jsonl,908.0,0.0,matched,none,
laps,2024,9506.0,success,345,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9506.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9506.jsonl,345.0,0.0,matched,none,
laps,2024,9507.0,success,1112,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9507.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9507.jsonl,1112.0,0.0,matched,none,
laps,2024,9515.0,success,1239,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9515.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9515.jsonl,1239.0,0.0,matched,none,
laps,2024,9523.0,success,1237,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9523.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9523.jsonl,1237.0,0.0,matched,none,
laps,2024,9531.0,success,1272,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9531.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9531.jsonl,1272.0,0.0,matched,none,
laps,2024,9539.0,success,1310,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9539.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9539.jsonl,1310.0,0.0,matched,none,
laps,2024,9549.0,success,460,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9549.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9549.jsonl,460.0,0.0,matched,none,
laps,2024,9550.0,success,1407,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9550.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9550.jsonl,1407.0,0.0,matched,none,
laps,2024,9558.0,success,962,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9558.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9558.jsonl,962.0,0.0,matched,none,
laps,2024,9566.0,success,1356,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9566.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9566.jsonl,1356.0,0.0,matched,none,
laps,2024,9574.0,success,842,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9574.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9574.jsonl,842.0,0.0,matched,none,
laps,2024,9582.0,success,1426,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9582.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9582.jsonl,1426.0,0.0,matched,none,
laps,2024,9590.0,success,1009,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9590.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9590.jsonl,1009.0,0.0,matched,none,
laps,2024,9598.0,success,975,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9598.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9598.jsonl,975.0,0.0,matched,none,
laps,2024,9606.0,success,1179,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9606.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9606.jsonl,1179.0,0.0,matched,none,
laps,2024,9616.0,success,380,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9616.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9616.jsonl,380.0,0.0,matched,none,
laps,2024,9617.0,success,1059,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9617.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9617.jsonl,1059.0,0.0,matched,none,
laps,2024,9625.0,success,1216,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9625.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9625.jsonl,1216.0,0.0,matched,none,
laps,2024,9635.0,success,479,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9635.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9635.jsonl,479.0,0.0,matched,none,
laps,2024,9636.0,success,1137,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9636.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9636.jsonl,1137.0,0.0,matched,none,
laps,2024,9644.0,success,940,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9644.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9644.jsonl,940.0,0.0,matched,none,
laps,2024,9654.0,success,380,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9654.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9654.jsonl,380.0,0.0,matched,none,
laps,2024,9655.0,success,944,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9655.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9655.jsonl,944.0,0.0,matched,none,
laps,2024,9662.0,success,1037,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9662.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9662.jsonl,1037.0,0.0,matched,none,
laps,2024,9672.0,success,379,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9672.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9672.jsonl,379.0,0.0,matched,none,
laps,2024,9673.0,success,1033,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9673.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9673.jsonl,1033.0,0.0,matched,none,
laps,2025,9693.0,success,928,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9693.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9693.jsonl,928.0,0.0,matched,none,
laps,2025,9839.0,success,1156,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9839.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9839.jsonl,1156.0,0.0,matched,none,
laps,2025,9845.0,success,380,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9845.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9845.jsonl,380.0,0.0,matched,none,
laps,2025,9850.0,success,1070,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9850.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9850.jsonl,1070.0,0.0,matched,none,
laps,2025,9858.0,success,888,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9858.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9858.jsonl,888.0,0.0,matched,none,
laps,2025,9864.0,success,444,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9864.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9864.jsonl,444.0,0.0,matched,none,
laps,2025,9869.0,success,1252,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9869.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9869.jsonl,1252.0,0.0,matched,none,
laps,2025,9877.0,success,1266,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9877.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9877.jsonl,1266.0,0.0,matched,none,
laps,2025,9883.0,success,320,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9883.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9883.jsonl,320.0,0.0,matched,none,
laps,2025,9888.0,success,1067,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9888.jsonl,True,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9888.jsonl,1067.0,0.0,matched,none,
