endpoint,year,session_key,file_path,file_size_bytes,modified_time_utc
laps,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9839.jsonl,613971,2026-05-19T17:45:05+00:00
laps,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9845.jsonl,201828,2026-05-19T17:45:05+00:00
laps,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9850.jsonl,568252,2026-05-19T17:45:06+00:00
laps,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9858.jsonl,461694,2026-05-19T17:45:06+00:00
laps,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9864.jsonl,227498,2026-05-19T17:45:07+00:00
laps,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9869.jsonl,642534,2026-05-19T17:45:08+00:00
laps,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9877.jsonl,656944,2026-05-19T17:45:08+00:00
laps,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9883.jsonl,165908,2026-05-19T17:45:09+00:00
laps,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9888.jsonl,554425,2026-05-19T17:45:09+00:00
laps,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9896.jsonl,653204,2026-05-19T17:45:10+00:00
laps,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9904.jsonl,526520,2026-05-19T17:45:11+00:00
laps,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9912.jsonl,506845,2026-05-19T17:45:11+00:00
laps,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9920.jsonl,725078,2026-05-19T17:45:12+00:00
laps,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9928.jsonl,702902,2026-05-19T17:45:12+00:00
laps,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9934.jsonl,165496,2026-05-19T17:45:13+00:00
laps,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9939.jsonl,489029,2026-05-19T17:45:13+00:00
laps,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9947.jsonl,448805,2026-05-19T17:45:14+00:00
laps,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9955.jsonl,578686,2026-05-19T17:45:15+00:00
laps,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9963.jsonl,676000,2026-05-19T17:45:15+00:00
laps,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9971.jsonl,617382,2026-05-19T17:45:16+00:00
laps,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2025/session_key=9979.jsonl,731019,2026-05-19T17:45:17+00:00
meetings,2023,,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/meetings/year=2023/meetings.jsonl,19105,2026-05-19T17:41:32+00:00
meetings,2024,,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/meetings/year=2024/meetings.jsonl,19867,2026-05-19T17:41:33+00:00
meetings,2025,,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/meetings/year=2025/meetings.jsonl,19904,2026-05-19T17:41:33+00:00
pit,2023,9102.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9102.jsonl,8330,2026-05-19T17:46:03+00:00
pit,2023,9110.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9110.jsonl,6390,2026-05-19T17:46:03+00:00
pit,2023,9117.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9117.jsonl,2133,2026-05-19T17:46:03+00:00
pit,2023,9118.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9118.jsonl,12189,2026-05-19T17:46:04+00:00
pit,2023,9126.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9126.jsonl,4652,2026-05-19T17:46:04+00:00
pit,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9133.jsonl,6972,2026-05-19T17:46:04+00:00
pit,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9140.jsonl,1927,2026-05-19T17:46:05+00:00
pit,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9141.jsonl,7159,2026-05-19T17:46:05+00:00
pit,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9149.jsonl,19632,2026-05-19T17:46:06+00:00
pit,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9157.jsonl,4847,2026-05-19T17:46:06+00:00
pit,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9165.jsonl,4845,2026-05-19T17:46:06+00:00
pit,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9173.jsonl,8329,2026-05-19T17:46:07+00:00
pit,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9181.jsonl,7433,2026-05-19T17:46:07+00:00
pit,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9189.jsonl,6005,2026-05-19T17:46:07+00:00
