endpoint,year,session_key,output_path,record_count,status,error_message,ingestion_timestamp_utc
race_control,2023,9165,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9165.jsonl,76,success,,2026-05-19T17:53:05+00:00
race_control,2023,9173,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9173.jsonl,73,success,,2026-05-19T17:53:05+00:00
race_control,2023,9181,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9181.jsonl,100,success,,2026-05-19T17:53:05+00:00
race_control,2023,9189,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9189.jsonl,75,success,,2026-05-19T17:53:06+00:00
race_control,2023,9197,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9197.jsonl,67,success,,2026-05-19T17:53:06+00:00
race_control,2023,9204,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9204.jsonl,12,success,,2026-05-19T17:53:07+00:00
race_control,2023,9205,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9205.jsonl,55,success,,2026-05-19T17:53:07+00:00
race_control,2023,9212,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9212.jsonl,40,success,,2026-05-19T17:53:07+00:00
race_control,2023,9213,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9213.jsonl,81,success,,2026-05-19T17:53:08+00:00
race_control,2023,9220,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9220.jsonl,65,success,,2026-05-19T17:53:08+00:00
race_control,2023,9221,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2023/session_key=9221.jsonl,137,success,,2026-05-19T17:53:08+00:00
race_control,2024,9472,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9472.jsonl,71,success,,2026-05-19T17:53:09+00:00
race_control,2024,9480,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9480.jsonl,68,success,,2026-05-19T17:53:09+00:00
race_control,2024,9488,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9488.jsonl,84,success,,2026-05-19T17:53:10+00:00
race_control,2024,9496,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9496.jsonl,70,success,,2026-05-19T17:53:10+00:00
race_control,2024,9506,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9506.jsonl,58,success,,2026-05-19T17:53:10+00:00
race_control,2024,9507,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9507.jsonl,77,success,,2026-05-19T17:53:11+00:00
race_control,2024,9515,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9515.jsonl,100,success,,2026-05-19T17:53:11+00:00
race_control,2024,9523,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9523.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9523},2026-05-19T17:53:16+00:00
race_control,2024,9531,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9531.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9531},2026-05-19T17:53:22+00:00
race_control,2024,9539,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9539.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9539},2026-05-19T17:53:27+00:00
race_control,2024,9549,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9549.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9549},2026-05-19T17:53:32+00:00
race_control,2024,9550,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9550.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9550},2026-05-19T17:53:38+00:00
race_control,2024,9558,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9558.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9558},2026-05-19T17:53:43+00:00
race_control,2024,9566,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9566.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9566},2026-05-19T17:53:48+00:00
race_control,2024,9574,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9574.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9574},2026-05-19T17:53:54+00:00
race_control,2024,9582,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9582.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9582},2026-05-19T17:53:59+00:00
race_control,2024,9590,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9590.jsonl,61,success,,2026-05-19T17:54:01+00:00
race_control,2024,9598,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9598.jsonl,115,success,,2026-05-19T17:54:01+00:00
race_control,2024,9606,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9606.jsonl,63,success,,2026-05-19T17:54:01+00:00
race_control,2024,9616,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9616.jsonl,53,success,,2026-05-19T17:54:02+00:00
race_control,2024,9617,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9617.jsonl,120,success,,2026-05-19T17:54:02+00:00
race_control,2024,9625,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9625.jsonl,120,success,,2026-05-19T17:54:02+00:00
race_control,2024,9635,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9635.jsonl,22,success,,2026-05-19T17:54:03+00:00
race_control,2024,9636,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9636.jsonl,111,success,,2026-05-19T17:54:03+00:00
race_control,2024,9644,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9644.jsonl,37,success,,2026-05-19T17:54:04+00:00
race_control,2024,9654,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9654.jsonl,29,success,,2026-05-19T17:54:04+00:00
race_control,2024,9655,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9655.jsonl,112,success,,2026-05-19T17:54:04+00:00
race_control,2024,9662,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9662.jsonl,131,success,,2026-05-19T17:54:05+00:00
race_control,2024,9672,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9672.jsonl,21,success,,2026-05-19T17:54:05+00:00
race_control,2024,9673,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2024/session_key=9673.jsonl,58,success,,2026-05-19T17:54:05+00:00
race_control,2025,9693,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9693.jsonl,115,success,,2026-05-19T17:54:06+00:00
race_control,2025,9839,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9839.jsonl,109,success,,2026-05-19T17:54:06+00:00
race_control,2025,9845,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9845.jsonl,63,success,,2026-05-19T17:54:07+00:00
race_control,2025,9850,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9850.jsonl,81,success,,2026-05-19T17:54:07+00:00
race_control,2025,9858,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9858.jsonl,63,success,,2026-05-19T17:54:08+00:00
race_control,2025,9864,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9864.jsonl,54,success,,2026-05-19T17:54:08+00:00
race_control,2025,9869,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9869.jsonl,58,success,,2026-05-19T17:54:08+00:00
race_control,2025,9877,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9877.jsonl,78,success,,2026-05-19T17:54:09+00:00
race_control,2025,9883,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9883.jsonl,71,success,,2026-05-19T17:54:09+00:00
race_control,2025,9888,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9888.jsonl,81,success,,2026-05-19T17:54:09+00:00
race_control,2025,9896,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9896.jsonl,121,success,,2026-05-19T17:54:10+00:00
race_control,2025,9904,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9904.jsonl,73,success,,2026-05-19T17:54:10+00:00
race_control,2025,9912,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9912.jsonl,73,success,,2026-05-19T17:54:11+00:00
race_control,2025,9920,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9920.jsonl,110,success,,2026-05-19T17:54:11+00:00
race_control,2025,9928,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9928.jsonl,95,success,,2026-05-19T17:54:11+00:00
race_control,2025,9934,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9934.jsonl,83,success,,2026-05-19T17:54:12+00:00
race_control,2025,9939,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9939.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9939},2026-05-19T17:54:17+00:00
race_control,2025,9947,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9947.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9947},2026-05-19T17:54:22+00:00
race_control,2025,9955,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9955.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9955},2026-05-19T17:54:28+00:00
race_control,2025,9963,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9963.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9963},2026-05-19T17:54:33+00:00
race_control,2025,9971,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9971.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9971},2026-05-19T17:54:38+00:00
race_control,2025,9979,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9979.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9979},2026-05-19T17:54:44+00:00
race_control,2025,9987,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9987.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9987},2026-05-19T17:54:49+00:00
race_control,2025,9993,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9993.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9993},2026-05-19T17:54:54+00:00
race_control,2025,9998,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=9998.jsonl,0,failed,HTTP 429 rate limit for race_control params={'session_key': 9998},2026-05-19T17:55:00+00:00
race_control,2025,10006,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10006.jsonl,25,success,,2026-05-19T17:55:00+00:00
race_control,2025,10014,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10014.jsonl,93,success,,2026-05-19T17:55:00+00:00
race_control,2025,10022,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10022.jsonl,67,success,,2026-05-19T17:55:01+00:00
race_control,2025,10028,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10028.jsonl,109,success,,2026-05-19T17:55:01+00:00
race_control,2025,10033,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/race_control/year=2025/session_key=10033.jsonl,78,success,,2026-05-19T17:55:02+00:00
session_result,2023,7779,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7779.jsonl,20,success,,2026-05-19T17:55:02+00:00
session_result,2023,7787,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7787.jsonl,20,success,,2026-05-19T17:55:02+00:00
session_result,2023,7953,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=7953.jsonl,20,success,,2026-05-19T17:55:03+00:00
session_result,2023,9069,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9069.jsonl,19,success,,2026-05-19T17:55:03+00:00
session_result,2023,9070,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9070.jsonl,20,success,,2026-05-19T17:55:03+00:00
session_result,2023,9078,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9078.jsonl,20,success,,2026-05-19T17:55:04+00:00
session_result,2023,9086,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9086.jsonl,0,failed,"HTTP 404 for session_result params={'session_key': 9086}: {""detail"":""No results found.""}",2026-05-19T17:55:04+00:00
session_result,2023,9094,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9094.jsonl,20,success,,2026-05-19T17:55:05+00:00
session_result,2023,9102,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9102.jsonl,20,success,,2026-05-19T17:55:05+00:00
session_result,2023,9110,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9110.jsonl,20,success,,2026-05-19T17:55:05+00:00
session_result,2023,9117,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9117.jsonl,20,success,,2026-05-19T17:55:06+00:00
session_result,2023,9118,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9118.jsonl,20,success,,2026-05-19T17:55:06+00:00
session_result,2023,9126,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9126.jsonl,20,success,,2026-05-19T17:55:06+00:00
session_result,2023,9133,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9133.jsonl,20,success,,2026-05-19T17:55:07+00:00
session_result,2023,9140,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9140.jsonl,20,success,,2026-05-19T17:55:07+00:00
session_result,2023,9141,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9141.jsonl,20,success,,2026-05-19T17:55:08+00:00
session_result,2023,9149,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9149.jsonl,20,success,,2026-05-19T17:55:08+00:00
session_result,2023,9157,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9157.jsonl,20,success,,2026-05-19T17:55:08+00:00
session_result,2023,9165,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9165.jsonl,19,success,,2026-05-19T17:55:09+00:00
session_result,2023,9173,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9173.jsonl,20,success,,2026-05-19T17:55:09+00:00
session_result,2023,9181,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9181.jsonl,20,success,,2026-05-19T17:55:09+00:00
session_result,2023,9189,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9189.jsonl,20,success,,2026-05-19T17:55:10+00:00
session_result,2023,9197,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9197.jsonl,20,success,,2026-05-19T17:55:10+00:00
session_result,2023,9204,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9204.jsonl,20,success,,2026-05-19T17:55:11+00:00
session_result,2023,9205,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9205.jsonl,20,success,,2026-05-19T17:55:11+00:00
session_result,2023,9212,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9212.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9212},2026-05-19T17:55:16+00:00
session_result,2023,9213,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9213.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9213},2026-05-19T17:55:22+00:00
session_result,2023,9220,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9220.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9220},2026-05-19T17:55:27+00:00
session_result,2023,9221,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2023/session_key=9221.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9221},2026-05-19T17:55:32+00:00
session_result,2024,9472,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9472.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9472},2026-05-19T17:55:38+00:00
session_result,2024,9480,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9480.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9480},2026-05-19T17:55:43+00:00
session_result,2024,9488,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9488.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9488},2026-05-19T17:55:48+00:00
session_result,2024,9496,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9496.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9496},2026-05-19T17:55:54+00:00
session_result,2024,9506,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9506.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9506},2026-05-19T17:55:59+00:00
session_result,2024,9507,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9507.jsonl,20,success,,2026-05-19T17:56:00+00:00
session_result,2024,9515,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9515.jsonl,20,success,,2026-05-19T17:56:01+00:00
session_result,2024,9523,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9523.jsonl,20,success,,2026-05-19T17:56:01+00:00
session_result,2024,9531,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9531.jsonl,20,success,,2026-05-19T17:56:01+00:00
session_result,2024,9539,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9539.jsonl,20,success,,2026-05-19T17:56:02+00:00
session_result,2024,9549,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9549.jsonl,20,success,,2026-05-19T17:56:02+00:00
session_result,2024,9550,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9550.jsonl,20,success,,2026-05-19T17:56:03+00:00
session_result,2024,9558,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9558.jsonl,20,success,,2026-05-19T17:56:03+00:00
session_result,2024,9566,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9566.jsonl,20,success,,2026-05-19T17:56:03+00:00
session_result,2024,9574,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9574.jsonl,20,success,,2026-05-19T17:56:04+00:00
session_result,2024,9582,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9582.jsonl,20,success,,2026-05-19T17:56:04+00:00
session_result,2024,9590,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9590.jsonl,20,success,,2026-05-19T17:56:04+00:00
session_result,2024,9598,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9598.jsonl,20,success,,2026-05-19T17:56:05+00:00
session_result,2024,9606,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9606.jsonl,20,success,,2026-05-19T17:56:05+00:00
session_result,2024,9616,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9616.jsonl,20,success,,2026-05-19T17:56:06+00:00
session_result,2024,9617,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9617.jsonl,20,success,,2026-05-19T17:56:06+00:00
session_result,2024,9625,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9625.jsonl,20,success,,2026-05-19T17:56:06+00:00
session_result,2024,9635,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9635.jsonl,20,success,,2026-05-19T17:56:07+00:00
session_result,2024,9636,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9636.jsonl,20,success,,2026-05-19T17:56:07+00:00
session_result,2024,9644,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9644.jsonl,20,success,,2026-05-19T17:56:08+00:00
session_result,2024,9654,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9654.jsonl,20,success,,2026-05-19T17:56:08+00:00
session_result,2024,9655,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9655.jsonl,20,success,,2026-05-19T17:56:08+00:00
session_result,2024,9662,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9662.jsonl,20,success,,2026-05-19T17:56:09+00:00
session_result,2024,9672,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9672.jsonl,20,success,,2026-05-19T17:56:09+00:00
session_result,2024,9673,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2024/session_key=9673.jsonl,20,success,,2026-05-19T17:56:09+00:00
session_result,2025,9693,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9693.jsonl,20,success,,2026-05-19T17:56:10+00:00
session_result,2025,9839,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9839.jsonl,20,success,,2026-05-19T17:56:10+00:00
session_result,2025,9845,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9845.jsonl,20,success,,2026-05-19T17:56:11+00:00
session_result,2025,9850,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9850.jsonl,20,success,,2026-05-19T17:56:11+00:00
session_result,2025,9858,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9858.jsonl,20,success,,2026-05-19T17:56:11+00:00
session_result,2025,9864,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9864.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9864},2026-05-19T17:56:17+00:00
session_result,2025,9869,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9869.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9869},2026-05-19T17:56:22+00:00
session_result,2025,9877,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9877.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9877},2026-05-19T17:56:27+00:00
session_result,2025,9883,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9883.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9883},2026-05-19T17:56:33+00:00
session_result,2025,9888,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9888.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9888},2026-05-19T17:56:38+00:00
session_result,2025,9896,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9896.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9896},2026-05-19T17:56:43+00:00
session_result,2025,9904,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9904.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9904},2026-05-19T17:56:49+00:00
session_result,2025,9912,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9912.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9912},2026-05-19T17:56:54+00:00
session_result,2025,9920,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9920.jsonl,0,failed,HTTP 429 rate limit for session_result params={'session_key': 9920},2026-05-19T17:56:59+00:00
session_result,2025,9928,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9928.jsonl,20,success,,2026-05-19T17:57:00+00:00
session_result,2025,9934,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9934.jsonl,20,success,,2026-05-19T17:57:00+00:00
session_result,2025,9939,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9939.jsonl,20,success,,2026-05-19T17:57:00+00:00
session_result,2025,9947,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9947.jsonl,20,success,,2026-05-19T17:57:01+00:00
session_result,2025,9955,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9955.jsonl,20,success,,2026-05-19T17:57:01+00:00
session_result,2025,9963,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9963.jsonl,20,success,,2026-05-19T17:57:01+00:00
session_result,2025,9971,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9971.jsonl,19,success,,2026-05-19T17:57:02+00:00
session_result,2025,9979,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9979.jsonl,20,success,,2026-05-19T17:57:02+00:00
session_result,2025,9987,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9987.jsonl,20,success,,2026-05-19T17:57:03+00:00
session_result,2025,9993,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/session_result/year=2025/session_key=9993.jsonl,20,success,,2026-05-19T17:57:03+00:00
